OwnCar,OwnProperty,ChildrenCount,TotalIncome,IncomeType,EducationType,FamilyStatus,HousingType,FamilyMembers,Target,AccountLength,Age,Unemployed,YearsEmployed
1,1,1,148500.0,3.0,1.0,4.0,5.0,3,0,15,40.964592677873384,0,14.171416368177558
1,1,0,292500.0,3.0,3.0,3.0,5.0,2,0,14,45.37536388520222,0,4.424460751733951
0,1,0,202500.0,1.0,1.0,4.0,5.0,2,0,15,60.02043848979684,1,0.0
1,1,0,202500.0,1.0,3.0,4.0,5.0,2,1,14,64.7132143118711,1,0.0
0,1,0,189000.0,1.0,1.0,4.0,5.0,2,0,2,63.20736442730818,1,0.0
1,1,1,270000.0,2.0,1.0,4.0,5.0,3,0,40,41.525863998483196,0,5.919359000772775
1,1,2,225000.0,3.0,1.0,4.0,5.0,4,0,23,26.72472858767024,0,2.338174184394056
0,1,0,360000.0,2.0,3.0,4.0,5.0,2,1,42,57.86570420043135,0,7.835895217489214
0,1,1,157500.0,3.0,3.0,4.0,5.0,3,0,9,30.38805067047966,0,5.505934759738229
1,1,0,112500.0,3.0,3.0,4.0,5.0,2,0,56,57.961531011267176,0,3.5072612765910844
1,1,0,315000.0,3.0,3.0,4.0,5.0,2,0,52,29.698097632461742,0,7.4252088853356915
1,1,0,112500.0,1.0,3.0,4.0,5.0,2,0,2,56.98957335850384,1,0.0
1,1,0,180000.0,2.0,1.0,0.0,5.0,1,0,10,37.687315747288274,0,15.507515902117019
1,1,0,202500.0,3.0,3.0,4.0,5.0,2,0,39,50.867609100535326,0,5.505934759738229
0,1,0,135000.0,1.0,1.0,0.0,5.0,1,0,19,64.66666986089369,1,0.0
0,1,2,112500.0,3.0,1.0,4.0,0.0,4,0,38,40.006324569515165,0,1.0869498257663235
0,0,0,135000.0,3.0,1.0,4.0,5.0,2,0,6,42.325333391742056,0,1.7577375016170773
0,0,1,135000.0,3.0,1.0,4.0,2.0,3,0,11,31.981513639235327,0,3.5072612765910844
1,1,1,144000.0,3.0,3.0,4.0,5.0,3,0,58,35.32723829184603,0,8.005645568112671
0,1,1,108000.0,3.0,1.0,4.0,5.0,3,0,25,35.62567035987759,0,3.674273718333517
0,0,3,135000.0,2.0,1.0,4.0,5.0,5,0,7,30.062239513637866,0,7.920770392800942
1,1,1,108000.0,3.0,3.0,1.0,5.0,2,0,49,40.51557562138553,0,17.339176943521732
1,1,0,270000.0,3.0,1.0,4.0,5.0,2,0,58,39.19316563185119,0,11.340418585199275
1,1,0,292500.0,2.0,1.0,4.0,0.0,2,0,39,26.793176309695824,0,7.006308826539098
0,1,0,180000.0,3.0,3.0,4.0,5.0,2,0,30,43.7408322832312,0,2.338174184394056
1,1,0,157500.0,1.0,1.0,2.0,5.0,1,0,29,55.940954257071844,1,0.0
0,1,2,112500.0,3.0,1.0,1.0,5.0,3,0,19,39.291730351568035,0,9.834568700636359
0,1,0,157500.0,1.0,1.0,1.0,5.0,1,0,44,51.650651040508045,1,0.0
1,0,0,126000.0,4.0,2.0,0.0,5.0,1,0,33,32.7946725768993,0,14.253553634608263
0,1,0,90000.0,2.0,2.0,0.0,5.0,1,0,3,27.351709721424616,0,2.5051866261364886
0,1,0,180000.0,3.0,1.0,4.0,5.0,2,0,16,55.26469076345904,0,7.088446092969803
0,1,0,180000.0,3.0,1.0,4.0,5.0,2,0,18,60.34624964663863,0,4.172573134679791
0,1,1,135000.0,3.0,1.0,2.0,5.0,2,0,59,42.91672171004313,0,0.835062208712163
1,0,0,202500.0,3.0,1.0,4.0,5.0,2,0,15,23.696601365258264,0,2.9213487760520587
1,0,0,180000.0,3.0,3.0,4.0,0.0,2,0,13,31.15740306604726,0,2.757074243190649
0,1,1,337500.0,3.0,3.0,4.0,5.0,3,0,59,46.18030909622312,0,9.834568700636359
0,1,0,112500.0,3.0,1.0,0.0,5.0,1,0,23,47.20702492660693,0,1.1718250010780515
0,1,1,202500.0,3.0,1.0,4.0,5.0,3,0,40,26.516647512712453,0,3.0062239513637867
1,1,3,202500.0,3.0,1.0,4.0,5.0,5,0,29,36.551083561663525,0,5.423797493307524
0,1,0,90000.0,3.0,1.0,0.0,5.0,1,0,30,54.65413708299081,0,3.255373659536924
0,1,0,202500.0,1.0,1.0,3.0,5.0,2,0,22,60.348987555519656,1,0.0
0,1,0,81000.0,2.0,1.0,4.0,5.0,2,0,56,42.6566203663459,0,9.590894810225269
0,1,2,112500.0,3.0,1.0,4.0,0.0,4,0,15,34.40456299894111,0,4.087697959368063
1,1,2,270000.0,2.0,3.0,4.0,5.0,4,0,58,37.424476494710014,0,1.1718250010780515
0,1,0,202500.0,3.0,1.0,0.0,5.0,1,0,25,44.56768076530029,0,7.4252088853356915
1,1,0,540000.0,2.0,3.0,4.0,5.0,2,0,43,42.99064524983076,0,0.5065131429893447
0,1,0,270000.0,1.0,1.0,4.0,5.0,2,0,4,54.19690629985988,1,0.0
0,1,0,47250.0,1.0,1.0,4.0,2.0,2,0,51,58.62958077823691,1,0.0
1,1,0,180000.0,2.0,1.0,3.0,5.0,2,0,26,31.335367143313785,0,9.087119576116947
0,1,0,112500.0,1.0,1.0,3.0,5.0,2,1,32,62.65704474222245,1,0.0
0,1,1,135000.0,2.0,1.0,4.0,5.0,3,1,21,38.601777313550116,0,1.5058498845629167
0,0,0,247500.0,3.0,1.0,1.0,5.0,1,0,38,54.062748764689736,0,3.674273718333517
0,1,2,135000.0,3.0,1.0,4.0,5.0,4,0,17,35.34092783625115,0,9.834568700636359
0,1,1,630000.0,3.0,3.0,4.0,5.0,3,0,22,47.55747726337793,0,12.591642943827008
0,1,1,148500.0,3.0,1.0,1.0,0.0,2,0,22,28.04713857720458,0,3.9206855176256306
0,1,1,121500.0,3.0,1.0,0.0,5.0,2,0,16,34.11434465755262,0,12.339755326772847
0,1,0,162000.0,3.0,1.0,0.0,5.0,1,0,27,31.47226258736496,0,1.5907250598746447
0,1,0,202500.0,2.0,1.0,4.0,5.0,2,0,20,42.985169432068716,0,4.591473193476384
1,0,0,202500.0,2.0,1.0,4.0,2.0,2,0,7,58.251749352655665,0,3.0883612177944912
0,1,1,65250.0,1.0,1.0,3.0,5.0,3,0,35,60.42017318642627,1,0.0
1,1,2,315000.0,3.0,3.0,4.0,5.0,4,0,14,46.15019209853186,0,3.759148893645245
1,1,0,315000.0,2.0,1.0,4.0,5.0,2,1,48,42.462228835793226,0,3.255373659536924
0,1,0,157500.0,2.0,3.0,4.0,5.0,2,0,25,30.856233089134676,0,5.1719098762533635
0,0,0,112500.0,2.0,1.0,4.0,0.0,2,0,6,31.357270414361974,0,0.7584007600435053
0,1,0,67500.0,1.0,2.0,1.0,5.0,1,0,5,58.78564158445525,1,0.0
0,1,0,202500.0,3.0,1.0,3.0,5.0,2,0,5,47.49450535911439,0,11.592306202253436
0,1,0,99000.0,3.0,1.0,4.0,5.0,2,0,5,48.02565968203295,0,19.921025018326876
1,1,0,202500.0,2.0,1.0,0.0,0.0,1,0,1,22.864277065427125,0,0.3395007012469121
0,0,0,157500.0,3.0,1.0,0.0,5.0,1,0,3,28.049876486085605,0,6.25338388425764
0,1,1,90000.0,2.0,1.0,4.0,5.0,3,0,43,35.29164547639272,0,14.672453693404856
0,1,0,216000.0,1.0,1.0,2.0,5.0,1,0,22,54.82388743361427,1,0.0
0,1,0,135000.0,1.0,1.0,3.0,5.0,2,0,0,57.85475256490726,1,0.0
0,1,0,121500.0,1.0,1.0,4.0,5.0,2,0,7,64.08623317811671,1,0.0
0,1,0,225000.0,2.0,1.0,4.0,5.0,2,1,34,47.64235243868966,0,26.171670993703493
0,0,0,427500.0,2.0,1.0,4.0,5.0,2,1,28,57.46870741268295,0,16.920276884725137
1,1,0,180000.0,3.0,1.0,0.0,5.0,1,1,16,36.474422112994866,0,7.173321268281531
1,0,0,135000.0,2.0,2.0,3.0,5.0,2,0,35,28.77816024843785,0,0.835062208712163
1,1,0,198000.0,3.0,1.0,4.0,5.0,2,0,32,57.799994387286795,0,3.1732363931062193
1,1,0,585000.0,2.0,1.0,4.0,0.0,2,0,40,45.594396595684096,0,4.506598018164656
0,1,0,139500.0,2.0,3.0,3.0,5.0,2,0,32,47.23987983317921,0,0.6735255847317773
1,0,0,270000.0,2.0,1.0,4.0,5.0,2,0,27,56.64459683949488,0,12.424630502084575
0,1,1,81000.0,3.0,1.0,4.0,5.0,3,0,52,33.71187205204217,0,3.0062239513637867
0,1,0,67500.0,1.0,1.0,4.0,5.0,2,0,7,60.53242745054823,1,0.0
0,1,0,225000.0,2.0,3.0,2.0,5.0,1,0,19,54.24071284195626,0,27.507770527642954
0,0,0,112500.0,1.0,1.0,4.0,5.0,2,0,8,64.6091737743922,1,0.0
0,0,0,90000.0,1.0,1.0,4.0,5.0,2,0,5,55.88345817057035,1,0.0
0,1,2,112500.0,3.0,3.0,4.0,5.0,4,0,25,27.338020177019498,0,4.7584856352188165
0,1,0,270000.0,3.0,1.0,4.0,5.0,2,0,31,34.37444600124985,0,5.0870347009416355
0,0,0,117000.0,3.0,1.0,4.0,2.0,2,1,8,36.94534244053091,0,3.5072612765910844
1,1,2,315000.0,3.0,3.0,4.0,5.0,4,1,17,34.04315902664601,0,4.005560692937358
1,0,0,157500.0,3.0,1.0,4.0,5.0,2,0,1,29.960936885039995,0,6.423134234881096
0,0,0,76500.0,4.0,1.0,0.0,0.0,1,0,3,23.326983666320093,0,1.5058498845629167
0,1,1,121500.0,3.0,1.0,4.0,5.0,3,0,34,41.31504501464439,0,8.591558068651697
1,0,0,270000.0,3.0,3.0,4.0,5.0,2,0,11,50.875822827178396,0,13.919528751123398
0,1,1,90000.0,3.0,2.0,4.0,5.0,3,0,38,33.30939944653172,0,3.759148893645245
1,1,0,360000.0,3.0,3.0,0.0,5.0,1,0,34,40.619616158864424,0,5.672947201480661
1,1,0,180000.0,3.0,2.0,4.0,0.0,2,0,46,29.355859022333807,0,0.2546255259351841
0,0,0,180000.0,3.0,1.0,3.0,5.0,2,0,13,47.60128380547431,0,9.590894810225269
1,1,0,162000.0,1.0,3.0,4.0,5.0,2,1,47,65.39769153212696,1,0.0
1,1,0,157500.0,2.0,3.0,4.0,5.0,2,0,35,57.285267517654376,0,3.255373659536924
0,0,0,202500.0,3.0,1.0,4.0,5.0,2,0,32,54.88412142899678,0,9.590894810225269
1,1,0,180000.0,3.0,1.0,4.0,5.0,2,1,48,34.508603536420004,0,7.173321268281531
0,1,0,157500.0,1.0,1.0,4.0,5.0,2,0,1,57.085400169339664,1,0.0
0,0,1,139050.0,1.0,1.0,4.0,2.0,3,1,6,57.69047803204585,1,0.0
0,1,2,135000.0,2.0,1.0,4.0,5.0,4,1,42,27.88833986210522,0,6.338259059569368
0,0,0,90000.0,3.0,1.0,4.0,5.0,2,0,30,27.546101251977284,0,1.4237126181322122
1,1,1,202500.0,4.0,1.0,3.0,5.0,3,0,33,33.77758186518673,0,1.253962267508756
0,1,0,162000.0,3.0,1.0,3.0,5.0,2,0,60,33.865194949379486,0,3.9206855176256306
0,1,0,225000.0,3.0,1.0,0.0,5.0,1,1,33,55.58502610253879,0,28.08820721041993
0,1,0,171000.0,3.0,1.0,4.0,5.0,2,1,58,59.459167169187026,0,5.590809935049957
0,1,1,135000.0,3.0,1.0,4.0,3.0,3,1,55,28.512583086978573,0,7.507346151766396
0,1,0,495000.0,1.0,1.0,4.0,5.0,2,0,4,56.0285673412646,1,0.0
1,1,0,135000.0,2.0,3.0,4.0,5.0,2,0,23,38.90568519934372,0,3.0883612177944912
0,1,0,94500.0,1.0,1.0,4.0,5.0,2,0,41,64.08897108699773,1,0.0
1,1,1,157500.0,3.0,3.0,4.0,5.0,3,0,24,40.479982805932224,0,13.33909206834642
0,1,0,270000.0,1.0,1.0,2.0,5.0,1,1,44,57.40573550841941,1,0.0
0,1,0,157500.0,1.0,1.0,4.0,5.0,2,0,60,63.32509450919218,1,0.0
0,1,0,180000.0,1.0,1.0,2.0,5.0,1,0,33,63.13344088752054,1,0.0
0,1,0,112500.0,3.0,1.0,4.0,5.0,2,0,34,38.52511586488146,0,10.420481201175384
1,1,1,225000.0,1.0,1.0,4.0,5.0,3,1,46,47.85317142252847,1,0.0
0,1,2,157500.0,3.0,0.0,3.0,5.0,4,1,27,30.93837035556538,0,2.757074243190649
0,0,0,270000.0,3.0,1.0,0.0,5.0,1,1,25,32.12662280992957,0,5.924834818534822
0,0,0,270000.0,2.0,1.0,0.0,5.0,1,0,17,62.50372184488514,0,7.003570917658075
0,0,1,90000.0,3.0,1.0,4.0,0.0,3,1,36,28.071779757133793,0,4.0028227840563355
1,1,2,315000.0,4.0,1.0,4.0,5.0,4,1,50,33.80769886287799,0,3.340248834848652
1,1,0,157500.0,3.0,1.0,4.0,0.0,2,1,38,24.348223678941853,0,4.421722842852929
0,1,0,135000.0,4.0,3.0,0.0,5.0,1,1,11,23.441975839323078,0,0.6735255847317773
1,1,0,225000.0,2.0,3.0,0.0,5.0,1,0,14,54.42415273698484,0,17.84021426874903
0,1,0,630000.0,1.0,1.0,0.0,5.0,1,0,30,60.18471302265825,1,0.0
0,1,0,225000.0,3.0,3.0,1.0,5.0,1,0,21,44.00367153580945,0,0.9254132017859379
1,1,0,180000.0,1.0,1.0,3.0,5.0,2,0,25,63.76315993015594,1,0.0
0,1,2,270000.0,3.0,1.0,0.0,5.0,3,0,53,31.499641676175195,0,11.003655792833387
0,1,0,157500.0,3.0,1.0,4.0,5.0,2,1,41,54.544620727749866,0,3.0883612177944912
1,1,0,180000.0,2.0,3.0,4.0,5.0,2,0,39,27.96226340189285,0,4.673610459907089
0,1,0,337500.0,3.0,1.0,4.0,5.0,2,0,7,50.821064649557925,0,3.340248834848652
1,0,1,157500.0,2.0,1.0,4.0,5.0,3,0,21,32.10471953888138,0,9.840044518398406
0,1,0,135000.0,3.0,3.0,0.0,5.0,1,0,28,46.51159607082696,0,3.9261613353876776
1,1,0,112500.0,2.0,3.0,4.0,0.0,2,0,54,34.57978916732662,0,14.08654119286583
0,1,0,157500.0,3.0,1.0,4.0,5.0,2,0,28,39.49433560876377,0,12.50676776851528
0,1,1,180000.0,3.0,3.0,1.0,5.0,2,0,32,41.37801691890793,0,4.339585576422223
0,1,2,135000.0,3.0,1.0,4.0,5.0,4,0,34,39.28077871604394,0,4.7584856352188165
0,1,0,135000.0,3.0,1.0,4.0,0.0,2,0,12,42.607338006487474,0,21.421399085127746
0,1,0,202500.0,3.0,1.0,1.0,5.0,1,1,6,52.10788182363897,0,10.33834393474468
0,1,1,202500.0,3.0,3.0,0.0,5.0,2,1,54,27.66930715162334,0,0.2546255259351841
1,0,0,225000.0,3.0,1.0,4.0,5.0,2,0,58,36.71809600340596,0,0.5065131429893447
0,1,0,180000.0,3.0,1.0,1.0,5.0,1,1,11,60.17376138713416,0,15.003740668008698
0,1,0,90000.0,1.0,1.0,2.0,5.0,1,1,40,54.769129255993796,1,0.0
0,1,0,148500.0,2.0,3.0,4.0,5.0,2,0,25,62.17791068804335,0,37.50661376114072
0,1,0,180000.0,1.0,1.0,2.0,2.0,1,0,32,62.468129029431836,1,0.0
0,1,0,112500.0,2.0,1.0,4.0,5.0,2,0,26,35.86386843252663,0,0.5065131429893447
1,1,0,207000.0,4.0,1.0,0.0,5.0,1,0,49,37.19449214870404,0,13.421229334777124
0,1,0,162000.0,1.0,3.0,4.0,5.0,2,0,21,63.71935338805957,1,0.0
0,1,0,202500.0,3.0,3.0,4.0,5.0,2,0,15,49.709473643862395,0,3.4223861012793564
0,1,0,193500.0,2.0,3.0,4.0,5.0,2,0,27,33.2957099021266,0,3.1732363931062193
1,1,1,405000.0,2.0,1.0,4.0,5.0,3,0,22,45.202875625697736,0,2.0014113920281678
0,1,0,81000.0,3.0,1.0,3.0,5.0,2,0,51,49.63828801295578,0,0.4216379676776167
0,0,0,157500.0,3.0,1.0,4.0,0.0,2,0,25,30.36340949055045,0,0.9254132017859379
0,1,0,225000.0,2.0,3.0,0.0,5.0,1,0,26,38.86461656612837,0,18.8395510103226
0,1,0,247500.0,2.0,1.0,4.0,5.0,2,0,33,44.73743111592375,0,23.674698094210076
1,1,1,337500.0,2.0,3.0,4.0,5.0,3,0,7,39.858477489939894,0,3.4223861012793564
0,1,0,180000.0,3.0,1.0,4.0,5.0,2,0,57,40.38141808621538,0,2.420311450824761
1,1,0,202500.0,3.0,1.0,0.0,5.0,1,1,15,23.45840329260922,0,2.9240866849330818
0,1,1,135000.0,2.0,3.0,4.0,5.0,3,1,7,31.921279643852813,0,1.0869498257663235
0,1,0,225000.0,1.0,3.0,4.0,5.0,2,1,24,65.34840917226855,1,0.0
0,1,0,157500.0,3.0,3.0,0.0,5.0,1,0,26,32.734438581516784,0,0.8405380264742099
0,1,1,247500.0,3.0,1.0,4.0,5.0,3,0,42,43.458827668485775,0,6.338259059569368
0,0,1,112500.0,3.0,1.0,1.0,0.0,2,1,33,42.13641767895143,0,4.421722842852929
0,1,0,360000.0,1.0,3.0,4.0,5.0,2,1,17,61.0416785024186,1,0.0
0,1,0,72000.0,3.0,1.0,4.0,5.0,2,0,19,54.01346640483131,0,0.7584007600435053
0,0,1,90000.0,3.0,1.0,4.0,5.0,3,0,48,33.90626358259484,0,6.086371442515207
1,1,1,112500.0,3.0,2.0,4.0,0.0,3,0,1,35.338189927370124,0,0.9254132017859379
0,0,0,360000.0,3.0,1.0,3.0,5.0,2,0,31,34.286832917057104,0,14.08654119286583
0,1,0,202500.0,2.0,3.0,0.0,5.0,1,0,5,38.72224530431515,0,5.672947201480661
0,1,0,157500.0,3.0,3.0,0.0,5.0,1,0,13,31.516069129461336,0,1.4209747092511886
1,1,3,81000.0,3.0,1.0,4.0,5.0,5,0,26,39.959780118537765,0,2.420311450824761
1,1,0,211500.0,3.0,1.0,4.0,5.0,2,0,8,42.5991242798444,0,14.08654119286583
1,1,0,112500.0,1.0,0.0,3.0,5.0,2,0,44,67.02948522521696,1,0.0
0,1,0,180000.0,3.0,1.0,3.0,5.0,2,0,19,46.61016079054381,0,4.925498076961249
0,0,0,63000.0,3.0,1.0,4.0,5.0,2,1,18,51.0510489955639,0,8.999506491924196
1,0,0,63000.0,3.0,1.0,4.0,5.0,2,0,16,51.63148567834088,0,4.418984933971905
0,0,0,211500.0,3.0,1.0,4.0,5.0,2,0,51,50.95522218472808,0,9.755169343086678
1,1,0,720000.0,2.0,3.0,1.0,5.0,1,0,55,63.787801110085155,0,0.4216379676776167
0,1,0,112500.0,1.0,2.0,2.0,5.0,1,0,25,60.81443206529365,1,0.0
1,1,1,225000.0,2.0,1.0,4.0,5.0,3,0,60,48.165293034965146,0,8.002907659231647
0,0,0,270000.0,2.0,1.0,0.0,0.0,1,1,20,34.91381405081148,0,5.254047142684068
1,1,0,211500.0,1.0,1.0,4.0,3.0,2,0,25,60.056031305250144,1,0.0
1,1,0,360000.0,2.0,3.0,4.0,5.0,2,0,10,61.975305430847605,0,8.42180771802824
0,1,0,112500.0,1.0,1.0,4.0,5.0,2,0,22,60.71312943669578,1,0.0
0,1,0,315000.0,2.0,2.0,0.0,5.0,1,0,39,29.66524272588946,0,1.0842119168853002
0,0,0,180000.0,3.0,1.0,0.0,3.0,1,0,20,23.41185884163182,0,3.4223861012793564
0,0,1,117000.0,3.0,1.0,4.0,5.0,3,0,24,31.869259375113366,0,4.588735284595361
0,0,1,180000.0,3.0,1.0,0.0,5.0,2,1,48,27.242193366183677,0,1.169087092197028
1,0,0,112500.0,3.0,3.0,4.0,5.0,2,0,7,38.06514717286951,0,9.336269284290085
1,0,0,38250.0,1.0,0.0,4.0,5.0,2,0,44,62.81584345732182,1,0.0
1,0,0,99000.0,3.0,1.0,3.0,5.0,2,0,10,59.29763054520664,0,9.503281726032517
0,1,1,225000.0,2.0,1.0,3.0,2.0,3,0,48,38.147284439300215,0,9.924919693710134
0,1,0,180000.0,3.0,1.0,3.0,5.0,2,0,28,43.398593673103264,0,1.1718250010780515
1,1,3,126000.0,2.0,1.0,4.0,5.0,5,0,54,33.57771451687202,0,3.003486042482763
0,1,0,157500.0,1.0,3.0,4.0,5.0,2,0,17,62.9773800813022,1,0.0
0,1,1,103500.0,4.0,1.0,4.0,5.0,3,0,18,43.49989630170113,0,23.838972627071485
0,0,0,157500.0,2.0,1.0,2.0,2.0,1,0,48,47.803889062670045,0,7.340333710023963
1,0,0,292500.0,4.0,3.0,3.0,5.0,2,0,14,44.956463826405624,0,1.9247499433595099
0,0,0,225000.0,3.0,1.0,4.0,5.0,2,0,45,40.833173051584254,0,11.173406143456843
0,0,0,94500.0,2.0,1.0,4.0,5.0,2,0,58,41.08232275975739,0,5.002159525629907
0,0,0,135000.0,2.0,1.0,4.0,5.0,2,0,8,37.11509279115436,0,4.421722842852929
1,1,0,225000.0,3.0,1.0,4.0,5.0,2,0,29,56.025829432383574,0,0.5065131429893447
0,0,3,90000.0,2.0,1.0,4.0,5.0,5,0,2,35.3354520184891,0,6.754421209484938
0,0,1,175500.0,3.0,3.0,4.0,5.0,3,0,52,38.976870830250334,0,19.170837984926443
1,0,2,135000.0,3.0,1.0,4.0,5.0,4,0,12,23.86635171588172,0,5.084296792060612
0,1,0,292500.0,2.0,1.0,1.0,5.0,1,0,34,43.023500156403045,0,1.253962267508756
0,1,0,112500.0,3.0,3.0,4.0,5.0,2,0,47,49.99147825860781,0,15.75940351917118
0,1,0,112500.0,1.0,1.0,4.0,5.0,2,1,30,59.774026690504726,1,0.0
0,1,2,225000.0,3.0,3.0,4.0,5.0,4,0,3,40.63330570326954,0,10.59023155179884
0,0,0,292500.0,2.0,1.0,1.0,5.0,1,0,15,42.59091055320133,0,24.003247159932894
0,1,0,180000.0,3.0,0.0,0.0,5.0,1,1,10,40.14595792244736,0,3.2526357506559003
0,1,2,247500.0,3.0,1.0,4.0,5.0,4,0,7,37.26293987072963,0,0.5037752341083213
0,0,0,33750.0,1.0,3.0,4.0,5.0,2,0,7,52.16811581902148,1,0.0
0,0,0,90000.0,2.0,3.0,4.0,5.0,2,0,51,43.92427217825977,0,10.505356376487113
0,0,0,382500.0,2.0,1.0,0.0,5.0,1,0,14,34.58800289396969,0,2.338174184394056
1,0,2,126000.0,2.0,1.0,4.0,5.0,4,0,6,33.525694248132574,0,1.8398747680477818
1,0,0,135000.0,3.0,1.0,4.0,5.0,2,0,48,37.51482748778379,0,4.0028227840563355
0,1,1,112500.0,3.0,1.0,4.0,5.0,3,0,6,42.0980869546171,0,18.757413743891895
0,1,0,67500.0,1.0,1.0,2.0,5.0,1,0,3,63.158082067449755,1,0.0
0,1,0,360000.0,3.0,3.0,0.0,5.0,1,0,3,46.30351499586918,0,4.0028227840563355
1,1,0,180000.0,3.0,1.0,4.0,5.0,2,0,42,42.7743504482299,0,4.503860109283633
1,0,1,145350.0,2.0,1.0,4.0,5.0,3,1,24,24.96699108605316,0,0.5065131429893447
1,0,0,135000.0,3.0,1.0,4.0,5.0,2,0,5,51.04283526892083,0,4.673610459907089
1,0,0,157500.0,3.0,1.0,3.0,5.0,2,1,48,47.25630728646535,0,23.674698094210076
0,0,0,121500.0,3.0,1.0,0.0,5.0,1,0,33,43.781900916446546,0,14.757328868716584
0,0,1,180000.0,2.0,3.0,4.0,5.0,3,0,60,29.11492304080374,0,1.4209747092511886
0,0,0,112500.0,3.0,1.0,4.0,5.0,2,0,54,29.632387819317177,0,4.087697959368063
1,1,1,180000.0,3.0,3.0,4.0,5.0,3,0,9,33.24642754226818,0,1.1718250010780515
1,1,1,103500.0,3.0,1.0,4.0,5.0,3,0,32,44.849685380045706,0,0.5065131429893447
0,1,2,173250.0,3.0,1.0,1.0,5.0,3,0,16,36.19241749824945,0,15.173491018632154
1,1,0,49500.0,1.0,1.0,4.0,5.0,2,0,7,61.55092955428896,1,0.0
1,1,0,202500.0,3.0,1.0,4.0,5.0,2,0,49,39.94609057413265,0,2.754336334309626
1,1,0,247500.0,1.0,1.0,4.0,5.0,2,0,42,55.894409806094444,1,0.0
1,0,1,157500.0,2.0,1.0,4.0,1.0,3,0,41,35.55448472897098,0,6.4203963260000725
1,0,0,180000.0,2.0,3.0,4.0,5.0,2,0,38,30.743978825012714,0,9.50601963491354
0,0,0,202500.0,3.0,1.0,1.0,5.0,1,0,33,40.44438999047892,0,0.4216379676776167
0,0,1,180000.0,3.0,1.0,4.0,5.0,3,1,55,43.636791745752305,0,22.839635885497913
0,0,1,180000.0,3.0,1.0,4.0,5.0,3,0,6,24.860212639693245,0,2.839211509621354
1,0,0,135000.0,4.0,1.0,4.0,5.0,2,0,27,41.547767269531384,0,8.339670451597536
0,1,0,94500.0,3.0,1.0,4.0,5.0,2,0,50,44.62517685180178,0,15.926415960913612
0,0,0,67500.0,1.0,1.0,4.0,5.0,2,0,19,60.12447902727573,1,0.0
0,1,0,135000.0,2.0,1.0,4.0,5.0,2,1,30,35.4641337358972,0,4.755747726337794
0,0,0,225000.0,3.0,1.0,4.0,5.0,2,0,37,35.34914156289422,0,4.925498076961249
0,0,0,360000.0,3.0,2.0,0.0,2.0,1,0,6,33.88162240266563,0,7.592221327078124
1,0,0,382500.0,3.0,3.0,3.0,5.0,2,0,60,30.53589775005493,0,3.5072612765910844
0,0,0,135000.0,3.0,2.0,0.0,5.0,1,0,52,26.97114038696235,0,2.1711617426516234
0,0,0,270000.0,2.0,1.0,4.0,5.0,2,0,41,39.02889109898978,0,2.0862865673398954
0,0,1,135000.0,3.0,1.0,4.0,5.0,3,0,18,41.80513070434759,0,6.5052715013118005
1,0,0,157500.0,3.0,1.0,4.0,5.0,2,0,25,49.876486085604824,0,0.5913883183010727
1,1,1,270000.0,4.0,1.0,4.0,5.0,3,0,39,51.667078493794186,0,10.75450608466025
0,0,0,81000.0,3.0,1.0,4.0,0.0,2,0,21,31.080741617378603,0,1.8371368591667585
0,1,0,360000.0,4.0,1.0,2.0,5.0,1,0,60,49.80256254581719,0,30.67005528522508
1,1,1,405000.0,4.0,3.0,3.0,5.0,3,0,17,25.700750666167455,0,3.504523367710061
1,1,0,135000.0,3.0,1.0,4.0,5.0,2,1,53,27.365399265829733,0,4.169835225798768
1,0,0,315000.0,3.0,1.0,4.0,5.0,2,1,5,56.080587610004045,0,2.1684238337706003
0,0,0,112500.0,3.0,1.0,0.0,5.0,1,0,30,38.53332959152453,0,12.92292991843085
1,1,0,202500.0,3.0,3.0,4.0,5.0,2,1,10,34.62907152718504,0,5.83722173434207
0,0,0,279000.0,2.0,1.0,4.0,5.0,2,0,47,54.83210116025733,0,6.338259059569368
0,0,1,157500.0,2.0,3.0,0.0,5.0,2,0,34,40.02548993168233,0,0.3395007012469121
0,0,0,135000.0,1.0,1.0,4.0,2.0,2,0,7,52.10788182363897,1,0.0
1,0,0,112500.0,2.0,3.0,4.0,5.0,2,0,30,34.68382970480551,0,6.839296384796666
0,0,0,117000.0,2.0,1.0,4.0,5.0,2,1,53,42.73054390613353,0,6.672283943054233
1,0,0,180000.0,3.0,3.0,4.0,5.0,2,0,23,36.31562339789551,0,1.0869498257663235
1,0,0,256500.0,3.0,1.0,4.0,5.0,2,0,42,37.4929242167356,0,0.6735255847317773
0,1,0,135000.0,3.0,1.0,0.0,5.0,1,0,38,36.40049857320723,0,2.669461158997898
1,1,1,135000.0,2.0,3.0,4.0,5.0,3,1,32,27.6994241493146,0,3.1704984842251958
0,1,0,148500.0,1.0,1.0,4.0,5.0,2,0,43,58.89789584857721,1,0.0
0,1,0,90000.0,1.0,1.0,1.0,5.0,1,0,37,57.638457763306405,1,0.0
0,1,0,112500.0,3.0,1.0,4.0,5.0,2,0,48,46.300777086988155,0,1.8398747680477818
0,1,3,67500.0,3.0,3.0,4.0,5.0,5,1,15,33.673541327707845,0,12.838054743119121
0,0,0,135000.0,1.0,1.0,4.0,5.0,2,0,42,54.79377043592301,1,0.0
